DDI-MedLine.d180.s1|DDI-MedLine.d180.s1.e0|DDI-MedLine.d180.s1.e1|null
DDI-DrugBank.d107.s4|DDI-DrugBank.d107.s4.e0|DDI-DrugBank.d107.s4.e1|null
DDI-DrugBank.d107.s4|DDI-DrugBank.d107.s4.e0|DDI-DrugBank.d107.s4.e2|null
DDI-DrugBank.d107.s4|DDI-DrugBank.d107.s4.e1|DDI-DrugBank.d107.s4.e2|null
DDI-DrugBank.d107.s6|DDI-DrugBank.d107.s6.e0|DDI-DrugBank.d107.s6.e1|null
DDI-DrugBank.d107.s6|DDI-DrugBank.d107.s6.e0|DDI-DrugBank.d107.s6.e2|null
DDI-DrugBank.d107.s6|DDI-DrugBank.d107.s6.e1|DDI-DrugBank.d107.s6.e2|null
DDI-DrugBank.d107.s8|DDI-DrugBank.d107.s8.e0|DDI-DrugBank.d107.s8.e1|effect
DDI-DrugBank.d107.s9|DDI-DrugBank.d107.s9.e0|DDI-DrugBank.d107.s9.e1|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e1|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e2|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e3|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e4|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e5|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e0|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e2|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e3|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e4|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e5|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e1|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e3|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e4|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e5|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e2|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e3|DDI-DrugBank.d107.s10.e4|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e3|DDI-DrugBank.d107.s10.e5|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e3|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e3|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e3|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e4|DDI-DrugBank.d107.s10.e5|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e4|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e4|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e4|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e5|DDI-DrugBank.d107.s10.e6|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e5|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e5|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e6|DDI-DrugBank.d107.s10.e7|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e6|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s10|DDI-DrugBank.d107.s10.e7|DDI-DrugBank.d107.s10.e8|null
DDI-DrugBank.d107.s11|DDI-DrugBank.d107.s11.e0|DDI-DrugBank.d107.s11.e1|null
DDI-DrugBank.d107.s12|DDI-DrugBank.d107.s12.e0|DDI-DrugBank.d107.s12.e1|null
DDI-DrugBank.d107.s12|DDI-DrugBank.d107.s12.e0|DDI-DrugBank.d107.s12.e2|null
DDI-DrugBank.d107.s12|DDI-DrugBank.d107.s12.e1|DDI-DrugBank.d107.s12.e2|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e0|DDI-DrugBank.d107.s13.e1|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e0|DDI-DrugBank.d107.s13.e2|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e0|DDI-DrugBank.d107.s13.e3|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e0|DDI-DrugBank.d107.s13.e4|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e0|DDI-DrugBank.d107.s13.e5|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e1|DDI-DrugBank.d107.s13.e2|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e1|DDI-DrugBank.d107.s13.e3|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e1|DDI-DrugBank.d107.s13.e4|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e1|DDI-DrugBank.d107.s13.e5|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e2|DDI-DrugBank.d107.s13.e3|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e2|DDI-DrugBank.d107.s13.e4|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e2|DDI-DrugBank.d107.s13.e5|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e3|DDI-DrugBank.d107.s13.e4|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e3|DDI-DrugBank.d107.s13.e5|null
DDI-DrugBank.d107.s13|DDI-DrugBank.d107.s13.e4|DDI-DrugBank.d107.s13.e5|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e0|DDI-DrugBank.d107.s16.e1|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e0|DDI-DrugBank.d107.s16.e2|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e0|DDI-DrugBank.d107.s16.e3|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e1|DDI-DrugBank.d107.s16.e2|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e1|DDI-DrugBank.d107.s16.e3|null
DDI-DrugBank.d107.s16|DDI-DrugBank.d107.s16.e2|DDI-DrugBank.d107.s16.e3|null
DDI-DrugBank.d107.s17|DDI-DrugBank.d107.s17.e0|DDI-DrugBank.d107.s17.e1|null
DDI-DrugBank.d107.s17|DDI-DrugBank.d107.s17.e0|DDI-DrugBank.d107.s17.e2|null
DDI-DrugBank.d107.s17|DDI-DrugBank.d107.s17.e1|DDI-DrugBank.d107.s17.e2|null
DDI-MedLine.d59.s4|DDI-MedLine.d59.s4.e0|DDI-MedLine.d59.s4.e1|null
DDI-MedLine.d59.s5|DDI-MedLine.d59.s5.e0|DDI-MedLine.d59.s5.e1|null
DDI-DrugBank.d237.s1|DDI-DrugBank.d237.s1.e0|DDI-DrugBank.d237.s1.e1|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e0|DDI-DrugBank.d237.s2.e1|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e0|DDI-DrugBank.d237.s2.e2|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e0|DDI-DrugBank.d237.s2.e3|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e0|DDI-DrugBank.d237.s2.e4|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e0|DDI-DrugBank.d237.s2.e5|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e1|DDI-DrugBank.d237.s2.e2|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e1|DDI-DrugBank.d237.s2.e3|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e1|DDI-DrugBank.d237.s2.e4|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e1|DDI-DrugBank.d237.s2.e5|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e2|DDI-DrugBank.d237.s2.e3|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e2|DDI-DrugBank.d237.s2.e4|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e2|DDI-DrugBank.d237.s2.e5|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e3|DDI-DrugBank.d237.s2.e4|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e3|DDI-DrugBank.d237.s2.e5|null
DDI-DrugBank.d237.s2|DDI-DrugBank.d237.s2.e4|DDI-DrugBank.d237.s2.e5|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e0|DDI-DrugBank.d237.s3.e1|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e0|DDI-DrugBank.d237.s3.e2|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e0|DDI-DrugBank.d237.s3.e3|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e0|DDI-DrugBank.d237.s3.e4|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e1|DDI-DrugBank.d237.s3.e2|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e1|DDI-DrugBank.d237.s3.e3|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e1|DDI-DrugBank.d237.s3.e4|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e2|DDI-DrugBank.d237.s3.e3|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e2|DDI-DrugBank.d237.s3.e4|null
DDI-DrugBank.d237.s3|DDI-DrugBank.d237.s3.e3|DDI-DrugBank.d237.s3.e4|null
DDI-DrugBank.d237.s4|DDI-DrugBank.d237.s4.e0|DDI-DrugBank.d237.s4.e1|null
DDI-DrugBank.d237.s5|DDI-DrugBank.d237.s5.e0|DDI-DrugBank.d237.s5.e1|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e0|DDI-DrugBank.d237.s6.e1|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e0|DDI-DrugBank.d237.s6.e2|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e0|DDI-DrugBank.d237.s6.e3|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e1|DDI-DrugBank.d237.s6.e2|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e1|DDI-DrugBank.d237.s6.e3|null
DDI-DrugBank.d237.s6|DDI-DrugBank.d237.s6.e2|DDI-DrugBank.d237.s6.e3|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e0|DDI-DrugBank.d237.s7.e1|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e0|DDI-DrugBank.d237.s7.e2|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e0|DDI-DrugBank.d237.s7.e3|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e0|DDI-DrugBank.d237.s7.e4|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e0|DDI-DrugBank.d237.s7.e5|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e1|DDI-DrugBank.d237.s7.e2|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e1|DDI-DrugBank.d237.s7.e3|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e1|DDI-DrugBank.d237.s7.e4|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e1|DDI-DrugBank.d237.s7.e5|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e2|DDI-DrugBank.d237.s7.e3|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e2|DDI-DrugBank.d237.s7.e4|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e2|DDI-DrugBank.d237.s7.e5|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e3|DDI-DrugBank.d237.s7.e4|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e3|DDI-DrugBank.d237.s7.e5|null
DDI-DrugBank.d237.s7|DDI-DrugBank.d237.s7.e4|DDI-DrugBank.d237.s7.e5|null
DDI-DrugBank.d237.s8|DDI-DrugBank.d237.s8.e0|DDI-DrugBank.d237.s8.e1|null
DDI-DrugBank.d237.s8|DDI-DrugBank.d237.s8.e0|DDI-DrugBank.d237.s8.e2|null
DDI-DrugBank.d237.s8|DDI-DrugBank.d237.s8.e1|DDI-DrugBank.d237.s8.e2|null
DDI-DrugBank.d237.s9|DDI-DrugBank.d237.s9.e0|DDI-DrugBank.d237.s9.e1|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e0|DDI-DrugBank.d237.s10.e1|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e0|DDI-DrugBank.d237.s10.e2|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e0|DDI-DrugBank.d237.s10.e3|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e0|DDI-DrugBank.d237.s10.e4|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e1|DDI-DrugBank.d237.s10.e2|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e1|DDI-DrugBank.d237.s10.e3|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e1|DDI-DrugBank.d237.s10.e4|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e2|DDI-DrugBank.d237.s10.e3|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e2|DDI-DrugBank.d237.s10.e4|null
DDI-DrugBank.d237.s10|DDI-DrugBank.d237.s10.e3|DDI-DrugBank.d237.s10.e4|null
DDI-DrugBank.d237.s11|DDI-DrugBank.d237.s11.e0|DDI-DrugBank.d237.s11.e1|null
DDI-DrugBank.d237.s11|DDI-DrugBank.d237.s11.e0|DDI-DrugBank.d237.s11.e2|null
DDI-DrugBank.d237.s11|DDI-DrugBank.d237.s11.e1|DDI-DrugBank.d237.s11.e2|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e0|DDI-DrugBank.d237.s12.e1|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e0|DDI-DrugBank.d237.s12.e2|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e0|DDI-DrugBank.d237.s12.e3|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e0|DDI-DrugBank.d237.s12.e4|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e1|DDI-DrugBank.d237.s12.e2|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e1|DDI-DrugBank.d237.s12.e3|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e1|DDI-DrugBank.d237.s12.e4|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e2|DDI-DrugBank.d237.s12.e3|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e2|DDI-DrugBank.d237.s12.e4|null
DDI-DrugBank.d237.s12|DDI-DrugBank.d237.s12.e3|DDI-DrugBank.d237.s12.e4|null
DDI-DrugBank.d237.s13|DDI-DrugBank.d237.s13.e0|DDI-DrugBank.d237.s13.e1|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e0|DDI-DrugBank.d237.s14.e1|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e0|DDI-DrugBank.d237.s14.e2|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e0|DDI-DrugBank.d237.s14.e3|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e0|DDI-DrugBank.d237.s14.e4|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e1|DDI-DrugBank.d237.s14.e2|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e1|DDI-DrugBank.d237.s14.e3|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e1|DDI-DrugBank.d237.s14.e4|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e2|DDI-DrugBank.d237.s14.e3|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e2|DDI-DrugBank.d237.s14.e4|null
DDI-DrugBank.d237.s14|DDI-DrugBank.d237.s14.e3|DDI-DrugBank.d237.s14.e4|null
DDI-DrugBank.d237.s15|DDI-DrugBank.d237.s15.e0|DDI-DrugBank.d237.s15.e1|null
DDI-DrugBank.d237.s16|DDI-DrugBank.d237.s16.e0|DDI-DrugBank.d237.s16.e1|null
DDI-DrugBank.d237.s17|DDI-DrugBank.d237.s17.e0|DDI-DrugBank.d237.s17.e1|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e0|DDI-DrugBank.d237.s18.e1|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e0|DDI-DrugBank.d237.s18.e2|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e0|DDI-DrugBank.d237.s18.e3|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e1|DDI-DrugBank.d237.s18.e2|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e1|DDI-DrugBank.d237.s18.e3|null
DDI-DrugBank.d237.s18|DDI-DrugBank.d237.s18.e2|DDI-DrugBank.d237.s18.e3|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e1|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e2|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e3|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e4|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e5|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e0|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e2|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e3|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e4|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e5|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e1|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e3|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e4|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e5|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e2|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e4|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e5|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e3|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e5|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e4|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e6|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e5|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e7|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e6|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e8|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e11|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e12|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e7|DDI-DrugBank.d446.s0.e13|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e8|DDI-DrugBank.d446.s0.e9|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e8|DDI-DrugBank.d446.s0.e10|null
DDI-DrugBank.d446.s0|DDI-DrugBank.d446.s0.e8|DDI-DrugBank.d446.s0.e11|null
